Type, Score, NormScore
1,0.6529227,1.9211476
-1,-0.3907666,0.676538
-1,-0.9627299,0.3818491
1,0.7768747,2.1746652
-1,-0.4638146,0.6288801
1,0.8743222,2.3972499
1,0.8565658,2.355059
1,0.9887308,2.6878209
1,0.3870494,1.4726292
1,0.967891,2.6323869
1,0.234097,1.2637671
1,0.5988247,1.8199785
1,0.773499,2.1673365
1,0.7688618,2.1573094
1,0.8523109,2.3450598
-1,-0.8915047,0.4100383
1,0.7924955,2.2089019
-1,-0.2687506,0.7643339
-1,-0.1131043,0.8930575
-1,-0.010197,0.9898548
-1,-0.8923667,0.409685
1,0.5011206,1.6505699
1,0.009163,1.0092051
1,0.0494498,1.0506928
1,0.1278083,1.1363351
1,0.5811913,1.7881674
-1,-0.7784204,0.4591307
1,0.8380251,2.3117969
1,0.2604864,1.2975611
-1,-0.4270372,0.6524393
-1,-0.6382879,0.528196
1,0.8015456,2.2289834
-1,-0.1053474,0.9000118
1,0.8032689,2.2328279
-1,-0.2150379,0.8065109
-1,-0.4258717,0.6532001
1,0.5719085,1.771645
-1,-0.89106,0.4102207
1,0.7801365,2.1817701
1,0.1984466,1.2195069
1,0.0440564,1.0450413
1,0.8205441,2.2717356
-1,-0.3318986,0.7175601
1,0.5994207,1.8210636
1,0.7979631,2.2210123
1,0.6155206,1.8506198
-1,-0.4807578,0.6183147
-1,-8.35e-05,0.9999165
-1,-0.5570932,0.5728719
-1,-0.8902075,0.4105706
1,0.6457798,1.9074739
-1,-0.8257091,0.4379244
-1,-0.8096571,0.4450106
-1,-0.1871261,0.8293392
-1,-0.0901702,0.9137756
-1,-0.7139077,0.4897267
1,0.1496163,1.1613885
1,0.8018697,2.2297059
1,0.4391713,1.551421
-1,-0.6916249,0.5007617
-1,-0.7682933,0.463804
1,0.3507834,1.4201797
-1,-0.2724236,0.7615316
-1,-0.9626564,0.3818771
1,0.0632781,1.0653231
-1,-0.6831597,0.5050188
-1,-0.4613117,0.6304561
1,0.4499881,1.5682935
-1,-0.4023983,0.6687143
-1,-0.4781036,0.619958
1,0.7639889,2.1468226
-1,-0.4957463,0.6091162
1,0.6002948,1.822656
1,0.3801791,1.4625465
1,0.0438073,1.044781
1,0.7409334,2.0978928
1,0.2569995,1.2930445
-1,-0.6625615,0.5155291
1,0.2731694,1.3141228
-1,-0.2930602,0.7459772
1,0.6246562,1.8676038
-1,-0.6172682,0.539416
-1,-0.9848704,0.3734876
-1,-0.5722911,0.5642312
-1,-0.83229,0.4350519
1,0.9313514,2.5379366
-1,-0.2765674,0.7583825
-1,-0.7688592,0.4635416
-1,-0.2383105,0.787958
-1,-0.8361604,0.4333713
-1,-0.1183763,0.8883617
-1,-0.5514234,0.5761292
-1,-0.8838163,0.413203
-1,-0.2724598,0.761504
-1,-0.1842547,0.8317239
1,0.6501535,1.9158349
-1,-0.2928825,0.7461098
1,0.8730481,2.3941975
-1,-0.3069681,0.7356741
1,0.7723207,2.1647842
-1,-0.5610263,0.5706231
-1,-0.7038771,0.4946637
-1,-0.0307191,0.9697479
-1,-0.4584539,0.6322604
1,0.4914637,1.6347072
1,0.2164773,1.2416949
-1,-0.6628087,0.5154017
1,0.51116,1.6672241
1,0.4686759,1.597877
-1,-0.7764646,0.4600295
1,0.1504334,1.1623379
-1,-0.8417233,0.4309672
1,0.437744,1.5492083
1,0.8953792,2.448264
1,0.7683441,2.1561929
-1,-0.7325841,0.4806653
1,0.3008654,1.3510275
-1,-0.7419471,0.4761858
-1,-0.747974,0.4733245
-1,-0.532153,0.5873391
1,0.2409149,1.2724127
1,0.9083121,2.4801328
-1,-0.4163039,0.6594798
1,0.2491346,1.2829147
1,0.1048867,1.1105848
-1,-0.7470367,0.4737684
1,0.4749003,1.6078539
1,0.8326062,2.2993034
1,0.157357,1.1704134
-1,-0.4781741,0.6199143
-1,-0.9379486,0.39143
1,0.0448715,1.0458935
-1,-0.4062488,0.6661444
-1,-0.2199191,0.8025837
-1,-0.5878067,0.5555444
1,0.105212,1.1109461
-1,-0.3891111,0.677659
-1,-0.875744,0.416552
-1,-0.2030989,0.8161975
-1,-0.5422285,0.581451
1,0.5356144,1.7084976
-1,-0.9584936,0.3834701
-1,-0.6772242,0.5080252
1,0.2197618,1.24578
1,0.0835898,1.0871828
-1,-0.5941144,0.5520512
1,0.5844002,1.7939147
-1,-0.7929042,0.4525287
-1,-0.8342995,0.4341785
1,0.0849305,1.0886414
-1,-0.6471584,0.5235313
1,0.3328381,1.3949214
1,0.1226967,1.1305415
1,0.1184647,1.1257671
-1,-0.7028196,0.4951871
1,0.4391966,1.5514603
-1,-0.5564656,0.5732315
-1,-0.8714646,0.4183384
1,0.6225742,1.8637195
1,0.0385583,1.0393113
1,0.8525819,2.3456954
1,0.9389498,2.5572943
-1,-0.6924218,0.5003628
1,0.1539513,1.1664341
-1,-0.2983287,0.7420574
-1,-0.6338571,0.5305415
1,0.6151204,1.8498793
-1,-0.5718438,0.5644837
-1,-0.2476012,0.7806712
-1,-0.1329442,0.8755139
-1,-0.9021725,0.4056873
1,0.6757403,1.9654875
-1,-0.6900696,0.5015412
1,0.7847345,2.1918249
1,0.0186446,1.0188195
-1,-0.8944356,0.4088383
-1,-0.5826669,0.5584072
-1,-0.3075343,0.7352576
-1,-0.327291,0.7208739
-1,-0.0375914,0.9631064
-1,-0.5763605,0.5619398
-1,-0.4945179,0.6098649
-1,-0.2291351,0.7952211
-1,-0.9293307,0.3948179
-1,-0.3079416,0.7349582
1,0.8366129,2.3085345
-1,-0.7829569,0.4570526
-1,-0.934996,0.3925874
1,0.4688136,1.5980971
-1,-0.2820064,0.7542689
-1,-0.5699856,0.5655336
1,0.7671878,2.1537011
1,0.7217946,2.0581234
1,0.8470649,2.3327898
-1,-0.9863956,0.3729184
1,0.3977436,1.4884623
1,0.3676578,1.4443477
-1,-0.5021656,0.6052186
1,0.4187405,1.5200459
-1,-0.7677473,0.4640573
1,0.0544337,1.0559425
1,0.5104402,1.6660244
1,0.401882,1.494635
1,0.6578908,1.9307158
1,0.1961037,1.2166531
1,0.1741557,1.1902409
-1,-0.7735911,0.4613533
1,0.6171575,1.8536515
-1,-0.3401769,0.7116444
-1,-0.4876149,0.6140893
-1,-0.7927215,0.4526113
1,0.697287,2.0082968
1,0.3561795,1.4278638
1,0.393182,1.481688
1,0.6335343,1.8842584
-1,-0.0115166,0.9885495
-1,-0.4441788,0.6413507
1,0.0283474,1.028753
-1,-0.9603354,0.3827645
1,0.6422454,1.900744
-1,-0.426064,0.6530745
-1,-0.0169794,0.9831639
1,0.2209349,1.2472422
1,0.0041413,1.0041499
-1,-0.0570722,0.9445259
1,0.652805,1.9209215
1,0.8725963,2.393116
1,0.0385833,1.0393373
1,0.0559946,1.057592
-1,-0.7784764,0.459105
1,0.0241843,1.0244791
1,0.4006564,1.4928043
-1,-0.668453,0.5125008
1,0.9525623,2.5923435
-1,-0.9690854,0.3794299
-1,-0.6848852,0.5041481
-1,-0.6169356,0.5395954
1,0.2672658,1.3063876
-1,-0.4217175,0.6559193
-1,-0.856824,0.4245082
-1,-0.0013087,0.9986922
-1,-0.8609209,0.4227726
-1,-0.7473523,0.4736189
1,0.0128312,1.0129139
1,0.7222298,2.0590193
-1,-0.8995949,0.4067344
-1,-0.9325925,0.3935322
-1,-0.6900329,0.5015596
-1,-0.3702532,0.6905595
1,0.3422545,1.4081186
1,0.8173116,2.264404
1,0.0168238,1.0169661
-1,-0.0594968,0.9422385
-1,-0.1768638,0.8378939
1,0.80164,2.2291938
1,0.7151247,2.0444416
1,0.2188022,1.2445851
1,0.4587582,1.5821081
1,0.9619585,2.6168165
-1,-0.2467587,0.7813292
1,0.3184963,1.3750585
1,0.8840478,2.4206783
1,0.0863836,1.0902245
1,0.3461361,1.413595
-1,-0.1871836,0.8292915
-1,-0.6269549,0.5342161
-1,-0.9042353,0.4048514
-1,-0.0662307,0.9359149
1,0.2800931,1.323253
1,0.1475432,1.1589834
-1,-0.2953058,0.7443039
1,0.4364905,1.5472675
1,0.722695,2.0599774
-1,-0.2527021,0.7766992
1,0.2425883,1.2745438
-1,-0.5497023,0.5771216
1,0.7369954,2.0896475
1,0.8687067,2.3838259
1,0.84215,2.3213525
-1,-0.4810755,0.6181182
1,0.749862,2.1167079
1,0.3714732,1.449869
1,0.0272722,1.0276475
1,0.9679288,2.6324864
-1,-0.2203863,0.8022088
-1,-0.3211027,0.7253488
-1,-0.6178974,0.5390767
1,0.0983742,1.1033756
-1,-0.5683742,0.5664456
1,0.2792973,1.3222004
1,0.4089009,1.5051626
1,0.295561,1.3438801
1,0.0739375,1.0767395
1,0.2498864,1.2838796
-1,-0.2606071,0.7705836
-1,-0.4444664,0.6411663
-1,-0.9201227,0.3984701
-1,-0.4169565,0.6590496
1,0.3106163,1.3642657
1,0.254052,1.2892388
-1,-0.9651391,0.3809302
1,0.4854152,1.6248495
-1,-0.2646399,0.7674823
1,0.0722787,1.0749549
-1,-0.2610566,0.7702373
-1,-0.0742026,0.9284836
-1,-0.1355872,0.873203
-1,-0.3411035,0.7109853
1,0.1336667,1.1430118
-1,-0.8210638,0.4399634
1,0.6371174,1.891022
-1,-0.1858542,0.8303947
1,0.4113761,1.5088927
1,0.9780564,2.6592826
1,0.009349,1.0093928
1,0.1209237,1.1285388
-1,-0.3551908,0.7010397
1,0.4278132,1.5338995
1,0.7906256,2.2047753
1,0.1241996,1.1322418
-1,-0.064704,0.9373449
-1,-0.6498634,0.5221171
-1,-0.4111768,0.6628697
-1,-0.8702926,0.418829
-1,-0.711895,0.4907134
1,0.4088168,1.505036
1,0.4664832,1.5943772
1,0.555535,1.7428732
-1,-0.8091593,0.4452322
-1,-0.4926286,0.6110182
1,0.0401366,1.040953
-1,-0.9321467,0.3937076
1,0.3436743,1.4101193
-1,-0.7174528,0.4879937
1,0.0940744,1.0986415
1,0.2345125,1.2642923
1,0.001381,1.001382
-1,-0.6111519,0.5427253
1,0.0938457,1.0983903
-1,-0.4850495,0.6156667
-1,-0.1933605,0.8241848
-1,-0.8555811,0.4250361
1,0.6727735,1.9596649
-1,-0.2315126,0.7933327
1,0.5624182,1.7549111
1,0.4211969,1.5237843
1,0.7233622,2.0613523
-1,-0.700202,0.496485
1,0.5165072,1.6761629
1,0.2828904,1.3269597
-1,-0.9433653,0.3893155
-1,-0.8003819,0.4491574
1,0.407605,1.5032133
1,0.0834113,1.0869888
1,0.9084551,2.4804875
1,0.8537039,2.3483287
1,0.1356839,1.1453198
-1,-0.1365189,0.8723898
-1,-0.918095,0.3992789
-1,-0.4512765,0.6368147
-1,-0.6648984,0.5143258
1,0.2954189,1.3436891
-1,-0.2228888,0.8002038
-1,-0.9214744,0.3979319
1,0.0064892,1.0065103
-1,-0.2804824,0.7554192
1,0.5362683,1.7096152
1,0.2663476,1.3051887
1,0.1970507,1.2178058
1,0.1576984,1.170813
1,0.9870304,2.6832544
1,0.3337796,1.3962354
-1,-0.6622237,0.5157033
1,0.0154267,1.0155463
-1,-0.9278578,0.3953998
1,0.4119281,1.5097259
1,0.2144056,1.2391251
-1,-0.0951668,0.9092213
-1,-0.7649908,0.4653382
1,0.5580054,1.7471841
1,0.9232183,2.517379
-1,-0.0524511,0.9489007
-1,-0.4452356,0.6406733
1,0.0880947,1.0920915
1,0.1455515,1.1566773
-1,-0.2652322,0.7670278
-1,-0.8290941,0.4364445
-1,-0.8731333,0.4176409
-1,-0.9277894,0.3954269
-1,-0.7756457,0.4604064
1,0.3013134,1.3516329
-1,-0.9377551,0.3915057
-1,-0.5050468,0.6034773
1,0.3664818,1.4426501
-1,-0.5869382,0.5560271
1,0.6440194,1.9041189
-1,-0.942958,0.3894741
-1,-0.8849401,0.4127389
1,0.6199733,1.8588784
1,0.3883185,1.4744993
-1,-0.4147709,0.6604916
1,0.742394,2.1009592
1,0.8655733,2.3763681
1,0.2354367,1.2654613
1,0.8540225,2.349077
-1,-0.624929,0.5352994
1,0.2362855,1.2665359
1,0.5181167,1.6788629
-1,-0.9848569,0.3734927
1,0.3790714,1.4609273
-1,-0.9649577,0.3809993
1,0.9073495,2.4777466
1,0.2272407,1.2551319
1,0.0195946,1.0197878
-1,-0.9202026,0.3984383
-1,-0.9380039,0.3914083
-1,-0.8185081,0.4410892
1,0.3234811,1.38193
1,0.1160289,1.1230283
1,0.1557582,1.1685436
-1,-0.7078622,0.4926964
1,0.1093521,1.1155551
-1,-0.4866701,0.6146698
-1,-0.0850593,0.9184578
1,0.2478364,1.2812503
-1,-0.4058283,0.6664246
1,0.381513,1.4644987
-1,-0.6410771,0.5267248
-1,-0.9889494,0.3719673
-1,-0.458274,0.6323742
-1,-0.2762456,0.7586266
-1,-0.9615903,0.3822845
1,0.4163021,1.5163439
1,0.6588612,1.9325902
-1,-0.8183747,0.4411481
-1,-0.7369719,0.4785609
-1,-0.5322978,0.587254
-1,-0.1691983,0.8443415
-1,-0.0905259,0.9134507
1,0.3663037,1.4423932
-1,-0.2937549,0.7454592
-1,-0.0456244,0.9554007
1,0.7546115,2.1267851
1,0.5763875,1.779598
1,0.1552382,1.1679361
1,0.1355893,1.1452115
-1,-0.3668872,0.6928878
-1,-0.4216599,0.6559571
1,0.0327731,1.0333161
-1,-0.9322587,0.3936635
-1,-0.2923861,0.7464803
-1,-0.730417,0.4817081
-1,-0.8954114,0.4084395
1,0.8977729,2.4541314
1,0.9324075,2.5406184
-1,-0.2628825,0.7688322
-1,-0.1412254,0.8682936
1,0.5662716,1.7616865
1,0.7610973,2.1406238
1,0.492696,1.6367229
-1,-0.9955752,0.3695108
1,0.4279362,1.5340882
-1,-0.3639405,0.6949325
-1,-0.5699417,0.5655584
1,0.914066,2.4944444
1,0.8074844,2.2422603
1,0.1983388,1.2193754
-1,-0.5001117,0.6064629
1,0.3449321,1.411894
1,0.5923573,1.808246
-1,-0.4293277,0.6509466
-1,-0.8355328,0.4336434
-1,-0.4933909,0.6105526
1,0.7080194,2.0299667
-1,-0.3726283,0.6889213
-1,-0.3085309,0.7345253
1,0.4599522,1.5839983
-1,-0.0607949,0.9410162
-1,-0.9004131,0.4064017
1,0.8130418,2.2547561
1,0.0526548,1.0540657
-1,-0.0899885,0.9139417
1,0.5529965,1.7384545
1,0.4647106,1.5915535
-1,-0.6754082,0.5089486
1,0.2744465,1.3158022
1,0.5512072,1.7353467
1,0.7486923,2.1142334
-1,-0.8508566,0.427049
1,0.0382006,1.0389396
1,0.1640863,1.178316
-1,-0.318292,0.7273904
-1,-0.3020312,0.739315
1,0.4200908,1.5220998
-1,-0.5972371,0.55033
1,0.3546511,1.4256831
1,0.0754333,1.0783513
-1,-0.7231482,0.4852223
1,0.0397939,1.0405963
1,0.1129852,1.1196154
1,0.395177,1.484647
1,0.3803298,1.4627669
1,0.4904265,1.6330126
-1,-0.0521982,0.9491407
1,0.0803417,1.0836573
-1,-0.0427673,0.9581343
-1,-0.6312736,0.5319139
1,0.0354243,1.0360592
1,0.2624405,1.3000991
1,0.9267388,2.5262571
-1,-0.8574458,0.4242443
-1,-0.0986417,0.9060673
-1,-0.9843728,0.3736735
-1,-0.7520336,0.4714069
1,0.2223565,1.2490166
-1,-0.4871259,0.6143897
-1,-0.1690782,0.8444429
-1,-0.2177052,0.8043625
1,0.2993298,1.3489544
1,0.4660854,1.5937431
1,0.3242358,1.3829734
1,0.4610262,1.5857004
-1,-0.3743823,0.6877139
-1,-0.5439564,0.5804472
-1,-0.5803636,0.5596948
-1,-0.9410296,0.3902259
1,0.6597646,1.9343369
-1,-0.9456197,0.3884388
-1,-0.212784,0.8083307
-1,-0.1216789,0.8854326
1,0.3438081,1.410308
-1,-0.4949392,0.609608
-1,-0.161023,0.8512725
1,0.6545519,1.9242801
1,0.0702708,1.0727987
1,0.9391283,2.5577509
1,0.2854309,1.3303351
1,0.5123587,1.6692238
1,0.3905046,1.4777263
1,0.4209329,1.5233821
-1,-0.7432322,0.4755743
-1,-0.938053,0.3913891
1,0.350947,1.420412
1,0.3978177,1.4885726
1,0.1005733,1.1058047
-1,-0.5228975,0.5928004
-1,-0.3137252,0.7307198
-1,-0.2578097,0.7727423
-1,-0.348896,0.7054665
-1,-0.7573749,0.4688957
-1,-0.8703991,0.4187844
-1,-0.2742476,0.7601438
-1,-0.0229986,0.9772639
1,0.8881143,2.4305421
1,0.4942094,1.6392018
1,0.0671026,1.0694052
1,0.8758481,2.4009106
1,0.8906557,2.4367269
1,0.7099371,2.0338633
-1,-0.1019496,0.9030751
1,0.6500915,1.9157161
-1,-0.9177846,0.3994029
1,0.5226544,1.6864984
-1,-0.27413,0.7602332
1,0.391992,1.4799259
1,0.290617,1.3372523
1,0.154208,1.1667335
-1,-0.2259856,0.7977296
-1,-0.9104849,0.4023291
-1,-0.4903396,0.6124184
1,0.0565034,1.0581302
-1,-0.4290176,0.6511485
1,0.2623813,1.3000221
-1,-0.3856277,0.6800237
-1,-0.7000224,0.4965742
1,0.5320981,1.7025006
-1,-0.0090659,0.9909751
1,0.9622287,2.6175237
-1,-0.7400244,0.4771023
-1,-0.0756268,0.9271622
1,0.1078351,1.1138641
-1,-0.3246072,0.7228112
-1,-0.1387173,0.8704741
1,0.6174381,1.8541717
1,0.834147,2.3028489
1,0.8763994,2.4022346
1,0.754748,2.1270754
1,0.4594416,1.5831897
1,0.942857,2.5673057
-1,-0.0983402,0.9063405
-1,-0.2364498,0.7894255
1,0.0742202,1.0770439
-1,-0.8122667,0.4438508
-1,-0.997295,0.3688759
-1,-0.6850267,0.5040768
1,0.8557144,2.3530548
-1,-0.1267157,0.8809841
1,0.612718,1.8454405
-1,-0.2878448,0.749878
-1,-0.7724804,0.461866
-1,-0.3178916,0.7276817
1,0.9168784,2.5014696
-1,-0.8158101,0.4422809
-1,-0.8168376,0.4418267
1,0.2860769,1.3311948
-1,-0.6326243,0.531196
1,0.8839892,2.4205365
1,0.6491578,1.9139282
-1,-0.6025933,0.5473902
1,0.8624199,2.3688862
-1,-0.9646513,0.3811161
-1,-0.338908,0.712548
1,0.1563641,1.1692519
-1,-0.3976342,0.6719078
1,0.48691,1.6272801
-1,-0.5548414,0.5741633
-1,-0.1164836,0.8900447
1,0.5436528,1.7222866
-1,-0.9075642,0.4035059
-1,-0.9136671,0.4010508
-1,-0.2197117,0.8027502
1,0.5661595,1.761489
1,0.6987327,2.0112023
1,0.5561429,1.743933
1,0.5146987,1.6731343
-1,-0.2989756,0.7415775
1,0.8037113,2.2338159
1,0.9661045,2.6276883
-1,-0.4308208,0.6499754
-1,-0.813232,0.4434226
1,0.4036004,1.4972055
1,0.7946365,2.2136362
1,0.0989401,1.1040002
1,0.7581139,2.134247
-1,-0.9274959,0.395543
1,0.369065,1.4463816
1,0.3519943,1.4219004
1,0.7823202,2.1865396
-1,-0.345386,0.707947
-1,-0.7556129,0.4697226
-1,-0.7302093,0.4818081
-1,-0.2537776,0.7758643
1,0.0406336,1.0414704
-1,-0.5311335,0.5879382
1,0.3932334,1.4817642
-1,-0.3688598,0.6915224
-1,-0.3679643,0.6921419
-1,-0.8917824,0.4099245
1,0.310733,1.3644249
1,0.0410099,1.0418624
1,0.0982857,1.1032779
-1,-0.8557174,0.4249782
-1,-0.9011103,0.4061185
-1,-0.3544017,0.7015931
1,0.9992691,2.7162958
-1,-0.6512238,0.5214073
-1,-0.5748543,0.5627869
1,0.5631456,1.7561881
-1,-0.4667032,0.6270662
-1,-0.716313,0.4885502
1,0.2799062,1.3230057
1,0.8792394,2.4090667
-1,-0.0943119,0.9099989
1,0.1090594,1.1152286
-1,-0.6862318,0.5034697
1,0.2104675,1.2342549
1,0.5291043,1.6974113
1,0.8278193,2.2883231
1,0.7405034,2.0969909
-1,-0.6736676,0.5098353
-1,-0.172334,0.841698
1,0.2561667,1.2919681
-1,-0.2102131,0.8104115
1,0.4501605,1.5685639
1,0.7257448,2.0662695
1,0.1147298,1.1215703
-1,-0.2822449,0.754089
1,0.651159,1.9177622
-1,-0.2072971,0.8127781
-1,-0.0261737,0.9741659
-1,-0.0951694,0.9092189
1,0.0650572,1.0672201
-1,-0.1444428,0.8655044
-1,-0.5025596,0.6049802
-1,-0.8071401,0.4461321
-1,-0.4036686,0.6678654
1,0.6218801,1.8624263
1,0.0959493,1.1007033
1,0.2800678,1.3232195
1,0.9212857,2.5125187
1,0.1764701,1.1929988
-1,-0.5595705,0.5714545
-1,-0.9052212,0.4044524
-1,-0.3230027,0.7239719
1,0.8920894,2.4402229
1,0.5996846,1.8215442
-1,-0.9224893,0.3975282
1,0.0871714,1.0910837
-1,-0.1439682,0.8659153
1,0.9330586,2.5422731
1,0.2794625,1.3224188
-1,-0.2947795,0.7446958
-1,-0.4738431,0.6226049
-1,-0.0395355,0.9612358
1,0.4465995,1.5629882
-1,-0.5089431,0.6011306
-1,-0.3847586,0.6806149
1,0.1314168,1.140443
1,0.2737536,1.3148908
-1,-0.1092156,0.8965371
-1,-0.0829813,0.9203684
1,0.2640327,1.3021708
1,0.1883303,1.2072322
1,0.4516435,1.5708918
1,0.0832781,1.086844
-1,-0.9099994,0.4025245
1,0.2873766,1.3329261
1,0.704209,2.0222465
1,0.0176407,1.0177972
-1,-0.4290034,0.6511577
1,0.6510399,1.9175338
1,0.0595863,1.0613974
-1,-0.0110907,0.9889706
-1,-0.2591048,0.7717421
-1,-0.6599211,0.5168921
-1,-0.1624141,0.8500891
-1,-0.2794038,0.7562345
1,0.265858,1.3045498
-1,-0.4291628,0.6510539
-1,-0.2048113,0.8148011
-1,-0.0088531,0.991186
1,0.3413275,1.4068139
-1,-0.4436646,0.6416806
-1,-0.1299615,0.8781292
-1,-0.9223278,0.3975924
-1,-0.8926872,0.4095537
1,0.3657846,1.4416447
1,0.5276418,1.6949306
-1,-0.8809024,0.4144088
-1,-0.1244819,0.8829542
1,0.7663759,2.1519532
-1,-0.0707853,0.9316619
1,0.0743071,1.0771375
1,0.5935611,1.8104241
-1,-0.6629772,0.5153149
-1,-0.4780142,0.6200134
-1,-0.1851507,0.830979
-1,-0.1756941,0.8388746
-1,-0.4412972,0.6432015
1,0.7667916,2.152848
1,0.267311,1.3064467
-1,-0.9925717,0.3706223
1,0.0632004,1.0652403
1,0.4824885,1.620101
1,0.3806695,1.4632639
1,0.0190204,1.0192024
1,0.6937826,2.0012712
1,0.2562964,1.2921357
1,0.7884773,2.2000439
-1,-0.1098496,0.8959689
-1,-0.354018,0.7018623
-1,-0.332314,0.7172621
1,0.8341753,2.3029141
1,0.2842357,1.3287461
-1,-0.9031645,0.4052851
1,0.3009628,1.3511591
1,0.9628574,2.6191698
-1,-0.7364412,0.4788149
1,0.4032288,1.4966493
-1,-0.7412532,0.4765164
-1,-0.4781182,0.6199489
-1,-0.9480127,0.3875104
-1,-0.1801619,0.835135
-1,-0.7466357,0.4739584
1,0.3868932,1.4723992
-1,-0.7002665,0.496453
-1,-0.863756,0.4215757
1,0.8018859,2.229742
1,0.9878461,2.6854441
-1,-0.010855,0.9892037
1,0.5519671,1.7366659
-1,-0.5161636,0.5968057
-1,-0.0738459,0.9288148
-1,-0.9755133,0.3769988
-1,-0.7355774,0.4792287
1,0.471941,1.6031028
1,0.59901,1.8203158
1,0.6257075,1.8695682
-1,-0.8751942,0.4167811
-1,-0.0208835,0.9793331
1,0.1868523,1.2054492
-1,-0.1470628,0.8632398
1,0.723285,2.0611931
-1,-0.0151711,0.9849434
1,0.5892255,1.8025918
1,0.1832494,1.2011139
1,0.4770623,1.6113338
1,0.8586954,2.3600797
1,0.9173892,2.5027477
1,0.8551917,2.3518252
1,0.108867,1.115014
1,0.1033422,1.1088708
1,0.9393644,2.5583548
1,0.5434623,1.7219585
-1,-0.2693164,0.7639015
1,0.4612085,1.5859895
-1,-0.4175899,0.6586323
-1,-0.1532981,0.857874
-1,-0.5131044,0.5986343
-1,-0.5039971,0.6041111
-1,-0.8137025,0.443214
1,0.9859945,2.6804763
-1,-0.4773972,0.6203961
-1,-0.2476576,0.7806272
-1,-0.3803382,0.6836302
-1,-0.236416,0.7894522
-1,-0.4375184,0.6456366
-1,-0.0024739,0.9975292
-1,-0.5049601,0.6035297
1,0.5195925,1.6813424
1,0.4441623,1.5591835
-1,-0.5468344,0.5787791
1,0.9377915,2.5543339
1,0.1104593,1.1167909
1,0.5782792,1.7829677
1,0.3259705,1.3853745
1,0.6128099,1.8456101
1,0.875145,2.3992232
1,0.0756195,1.0785521
1,0.9325666,2.5410226
1,0.0844335,1.0881005
-1,-0.5340179,0.5862448
1,0.0135709,1.0136634
1,0.4163377,1.5163979
-1,-0.8480416,0.4282528
-1,-0.2225509,0.8004743
1,0.4349365,1.544865
-1,-0.8888271,0.4111377
-1,-0.1132111,0.8929621
-1,-0.4715947,0.6240064
1,0.5796906,1.7854859
1,0.5661202,1.7614198
1,0.866999,2.3797585
1,0.7506643,2.1184068
-1,-0.541126,0.5820924
1,0.850547,2.340927
1,0.6058403,1.8327917
1,0.0564475,1.0580711
-1,-0.6562625,0.5187867
-1,-0.0094549,0.9905897
1,0.0985072,1.1035223
-1,-0.2390313,0.7873902
1,0.5168143,1.6766777
1,0.8559662,2.3536474
-1,-0.3249481,0.7225649
1,0.779012,2.179318
1,0.310419,1.3639965
-1,-0.4576396,0.6327755
1,0.4705968,1.6009494
1,0.4045261,1.4985921
1,0.9303215,2.5353242
1,0.0204237,1.0206337
-1,-0.7378049,0.4781624
1,0.1810425,1.1984661
1,0.2331546,1.2625767
1,0.145094,1.1561482
1,0.4352481,1.5453464
1,0.7754941,2.1716649
1,0.0390025,1.0397731
1,0.6166916,1.8527881
-1,-0.2727027,0.7613191
-1,-0.0940664,0.9102223
1,0.098927,1.1039857
-1,-0.8575156,0.4242147
-1,-0.7823027,0.4573517
1,0.2259619,1.2535279
-1,-0.3317836,0.7176426
1,0.5389399,1.7141887
-1,-0.0676016,0.9346328
1,0.3126128,1.3669921
1,0.9535507,2.5949071
-1,-0.2488592,0.7796897
1,0.0195656,1.0197583
1,0.433192,1.5421723
1,0.3383093,1.4025743
1,0.5450224,1.724647
1,0.3507739,1.4201662
1,0.9628569,2.6191685
1,0.8744849,2.39764
1,0.7402326,2.0964231
-1,-0.3516039,0.7035587
1,0.8718314,2.3912862
-1,-0.689101,0.5020272
-1,-0.5602151,0.5710862
1,0.0542996,1.0558009
1,0.7412751,2.0986097
1,0.6935791,2.000864
-1,-0.5750309,0.5626875
1,0.3903223,1.4774569
-1,-0.7045578,0.4943271
-1,-0.6202356,0.5378177
1,0.5332733,1.7045025
-1,-0.4944207,0.6099241
-1,-0.272553,0.7614331
1,0.9431285,2.5680029
1,0.9806142,2.6660933
1,0.2029317,1.2249888
1,0.1623857,1.1763139
-1,-0.1061361,0.8993022
-1,-0.7630129,0.4662595
1,0.4386793,1.5506579
1,0.3290764,1.389684
1,0.4845645,1.6234678
-1,-0.6257687,0.5348501
-1,-0.2009117,0.8179847
-1,-0.568786,0.5662124
-1,-0.4899512,0.6126563
1,0.9177881,2.5037462
1,0.5632751,1.7564155
1,0.7977097,2.2204496
1,0.9654363,2.6259331
-1,-0.5940303,0.5520977
-1,-0.8801905,0.4147039
1,0.4670073,1.595213
1,0.4507284,1.569455
-1,-0.2115124,0.8093592
-1,-0.2524257,0.7769139
-1,-0.1703198,0.8433951
-1,-0.113234,0.8929417
1,0.386772,1.4722208
-1,-0.4260482,0.6530849
1,0.0755009,1.0784242
1,0.1329295,1.1421695
-1,-0.3896433,0.6772984
-1,-0.5421981,0.5814687
-1,-0.7944993,0.4518074
-1,-0.2364726,0.7894075
-1,-0.4919738,0.6114184
1,0.6430294,1.9022348
-1,-0.8522339,0.4264612
1,0.8471783,2.3330544
-1,-0.5101051,0.6004325
-1,-0.4697335,0.6251689
1,0.7615638,2.1416227
1,0.431048,1.5388694
-1,-0.4337372,0.6480825
